,close,date,high,low,open,quoteVolume,volume,weightedAverage
3242,8438.73364944,1521979800,8442.50475231,8421.91340309,8440.15537111,2.102499,17736.28119469,8435.80957455
3243,8431.73572786,1521980100,8447.96523399,8428.53715845,8435.0967405,1.4338579,12101.15532633,8439.57781753
3244,8409.67857954,1521980400,8441,8407.64965489,8441,3.46598485,29207.1698332,8426.80250988
3245,8423.89763389,1521980700,8423.89763389,8403,8409.7229713,0.16013072,1346.77416474,8410.46717798
3246,8400,1521981000,8420,8373.24158366,8409.95439174,23.45631429,196794.03584666,8389.81066733
3247,8500,1521981300,8500.13317526,8391.20489326,8391.20489326,13.9823778,118441.94652215,8470.80147713
3248,8505.78971474,1521981600,8526.80457993,8468.53154956,8468.53154956,20.74258977,176510.61904109,8509.57479265
3249,8493.00963771,1521981900,8513.91017699,8481.31422517,8513.91017484,0.34658544,2946.54011802,8501.62695241
3250,8485.87665946,1521982200,8503.6311507,8480.04439252,8495.97397594,0.48185837,4092.92022383,8494.03160483
3251,8499.00000045,1521982500,8512.91134913,8488.89328408,8497.97780413,4.38547949,37298.83459496,8505.07559777
3252,8480.31074703,1521982800,8510.17496288,8480,8510.17496288,2.38141946,20237.86687791,8498.23696238
3253,8497.97780363,1521983100,8498.99999654,8480.16659146,8480.18878877,1.76331796,14955.24367409,8481.30854068
3254,8481,1521983400,8497.9556079,8480.5,8488.06658868,4.30635363,36525.30987746,8481.72561189
3255,8505,1521983700,8511.999999,8481,8486.31506487,0.25536173,2169.54003428,8495.94821542
3256,8481.15537494,1521984000,8511.91121551,8481.02219592,8511.91121551,3.47901585,29574.27370334,8500.75854162
3257,8486.02219645,1521984300,8504.40390729,8481.15537535,8489.74014791,0.59279311,5030.73787243,8486.4985567
3258,8511.1820889,1521984600,8511.8,8490.53386103,8500.01102361,1.34481738,11433.62773985,8501.99284296
3259,8496.00000001,1521984900,8511.77780413,8496,8511.77780413,1.72729749,14684.41056828,8501.37897687
3260,8504.04439291,1521985200,8511.79999997,8496,8504.40177182,1.4830994,12608.73672462,8501.61272038
3261,8569,1521985500,8569,8504.00000013,8511.79999994,8.61149285,73542.04017128,8539.98736947
3262,8550.76645059,1521985800,8582.82120348,8550.24415702,8560.65965841,4.57220026,39168.45436765,8566.65328295
3263,8566.86176431,1521986100,8571.89186153,8550.92182565,8561.8191117,5.61178553,48050.96688388,8562.50949488
3264,8530.29473695,1521986400,8572.67116255,8530.29473392,8555.47120384,3.50682716,30000.40147797,8554.85603059
3265,8530.36132358,1521986700,8546.19630538,8530.29473392,8546.19630538,2.61605337,22337.56846717,8538.65166641
3266,8566.86176431,1521987000,8570.5754314,8540.25724452,8541.23504864,5.41270488,46250.66298218,8544.83368437
3267,8559.67818457,1521987300,8570.34028897,8552,8570.34028897,3.03296179,25970.22114271,8562.66017868
3268,8540,1521987600,8562.54455974,8520.15537113,8562.54455974,6.85963892,58641.73789753,8548.80826548
3269,8560,1521987900,8560,8534.61421865,8534.61421865,1.72168058,14716.02949749,8547.47951997
3270,8617.82518608,1521988200,8640,8550.02219594,8550.02219594,17.20062301,148016.57162442,8605.30293224
3271,8600.66995899,1521988500,8633.33939539,8590.06658851,8628.93280629,8.81990157,76086.83104089,8626.7211076
3272,8590.06659182,1521988800,8601.75886344,8590,8590,4.64255381,39903.65280925,8595.19446458
3273,8573.61188065,1521989100,8601.75886344,8568.1,8591.24279694,17.48575625,150297.46953802,8595.42289101
3274,8570.12215713,1521989400,8591.01855208,8567.36883869,8575.67749181,8.76079389,75237.13799945,8587.93608708
3275,8555.248,1521989700,8581.72161806,8544.80856029,8580.42161807,12.67082572,108538.78411273,8566.03875005
3276,8570.25192406,1521990000,8575.78657154,8547.36116964,8555.248,4.23148499,36261.83095668,8569.52843797
3277,8558.2643936,1521990300,8571.72602775,8555,8556.14253198,2.70179355,23131.77904889,8561.63826762
3278,8540.91277749,1521990600,8576.40038249,8516.80569237,8564.99999968,8.58342937,73389.16336384,8550.09812515
3279,8488.24549679,1521990900,8540.91277749,8480,8540,12.00828992,102055.15066091,8498.72474272
3280,8504.49151314,1521991200,8513.60640727,8480.00000009,8488.24549678,1.18484658,10059.04009627,8489.7405842
3281,8511.69287136,1521991500,8517.13652516,8496.37916913,8501.8536565,9.00466315,76648.70150355,8512.11202759
3282,8486.27477373,1521991800,8511.95727226,8486.27477373,8511.63781689,2.58251867,21963.91380649,8504.84221532
3283,8475,1521992100,8491.03396249,8462.10124198,8486.25257787,10.3580514,87779.76718947,8474.54446783
3284,8466,1521992400,8475,8463.08878352,8475,5.01714456,42503.55214572,8471.66184618
3285,8496.12653465,1521992700,8496.12653465,8474.99999999,8474.99999999,1.886155,15998.93676717,8482.30223241
3286,8490.32120674,1521993000,8506.19981944,8490.32120674,8504.72248792,6.28237495,53417.07218231,8502.68769493
3287,8481.3680498,1521993300,8496.50127918,8481.3680498,8490.32120674,1.99553754,16940.39882003,8489.14063527
3288,8490.12144382,1521993600,8490.23242322,8475,8475,2.49364662,21137.08621319,8476.37594022
3289,8540,1521993900,8540,8490.32120674,8490.32120674,6.36962228,54225.90656407,8513.2059925
3290,8549.536124,1521994200,8566.16955151,8536.88832467,8536.88832467,5.36699108,45890.29457701,8550.4696939
3291,8530.30836432,1521994500,8547.44559813,8511.98203853,8545,2.38408225,20352.44798001,8536.80613578
3292,8516.02219457,1521994800,8540,8511.9469578,8539,3.37649937,28792.68038965,8527.37620669
3293,8515.99999769,1521995100,8526.20628569,8500.71341358,8526.20628569,1.49162645,12711.32353289,8521.78743068
3294,8527.853,1521995400,8527.853,8518.8842042,8518.8842042,0.10753078,916.32220545,8521.48757268
3295,8519.85864479,1521995700,8530,8514.54522345,8530,1.19156666,10152.68879605,8520.45390062
3296,8525.469552,1521996000,8527.96955201,8514.65620408,8525.56955197,1.06971237,9113.54526272,8519.62220716
3297,8550.69832368,1521996300,8566.16955201,8525.469552,8525.469552,3.22677865,27618.01599868,8559.00543369
3298,8536.44617868,1521996600,8574.07254619,8536.44617868,8560,2.29015688,19562.19755022,8541.85917177
3299,8543.51679335,1521996900,8553.53962369,8536.44617868,8549.53799221,2.23718998,19100.46523238,8537.70372795
3300,8530.99308191,1521997200,8550.18566805,8530.99308191,8543.51679335,7.49699469,64011.22118832,8538.25083719
3301,8536.76203276,1521997500,8540.88912897,8521.38153733,8532.17963526,2.12404115,18114.69192295,8528.40912378
3302,8547,1521997800,8556.87261408,8535.33299347,8535.33299347,0.17218009,1471.42937364,8545.87411151
3303,8544.75560155,1521998100,8566.68118195,8530.6805758,8540.80523468,1.47394077,12596.88063866,8546.39541496
3304,8551,1521998400,8559.36385943,8531.58061103,8532.14280464,0.53900484,4604.83535911,8543.2170871
3305,8545.9999996,1521998700,8559.36385794,8545.9999996,8559.36385794,3.30035098,28227.98442746,8553.02499598
3306,8525.5110897,1521999000,8546.47802501,8512.71747518,8546.47802501,5.87795053,50072.17002316,8518.64434169
3307,8524.8764617,1521999300,8540.79504324,8517.16415299,8525.5110897,1.3989595,11929.91533592,8527.70601002
3308,8527.00000059,1521999600,8546.52682256,8524.87646198,8530.02219646,4.59896523,39285.22218878,8542.18725823
3309,8490.70228928,1521999900,8536.68977497,8490,8536.68977497,5.32941055,45330.86926106,8505.79418413
3310,8483.15943127,1522000200,8511.6901566,8481,8490.70228928,2.47420561,21008.68298585,8491.0821077
3311,8516.7707195,1522000500,8530.1284607,8483.15943127,8483.15943127,3.99129493,33906.25392138,8495.05098371
3312,8588.71135443,1522000800,8600.44617867,8520.35875795,8529.95089372,12.91467442,110774.84395178,8577.43992215
3313,8589.13521928,1522001100,8637.9889155,8582.65643789,8589.64135645,9.33862496,80393.44881202,8608.70301102
3314,8583.80024504,1522001400,8600,8580.15537116,8600,4.30773303,36992.21751236,8587.39788532
3315,8604.06160368,1522001700,8612,8578.37810806,8583.80024504,3.19046421,27413.83236957,8592.42748552
3316,8586.36108368,1522002000,8608.86201572,8571,8598.91,7.83525816,67265.92644614,8585.03001082
3317,8599.42290717,1522002300,8599.93341236,8578.65666797,8587.02354447,0.51393938,4414.89771024,8590.30827769
3318,8609.95344693,1522002600,8617.13084824,8590,8599.40071129,27.45213996,236359.6995041,8609.88250273
3319,8625.06658904,1522002900,8630,8605,8617.06425962,6.87404227,59208.24111538,8613.3076856
3320,8610.79758173,1522003200,8638.94809584,8600.7960054,8629.97780413,7.08182285,60960.8945893,8608.07956941
3321,8618.95137754,1522003500,8626.54887742,8600.88479021,8600.88479021,0.24943121,2146.63835978,8606.13377045
3322,8626.95560826,1522003800,8628.8,8614.59448801,8618.95137771,1.39098308,11999.48632185,8626.62277808
3323,8619.60483835,1522004100,8633.00000141,8613.19034678,8627,1.86001081,16043.5669251,8625.52348559
3324,8615.77550763,1522004400,8632.63926271,8613.19034678,8615.64233159,0.77469557,6677.82723185,8619.9372895
3325,8630.177567,1522004700,8640,8616.44139277,8616.44139277,7.06852626,61005.20299418,8630.54061769
3326,8655.63155566,1522005000,8660.99248761,8630.15537113,8639.22657028,20.36219307,176185.03806301,8652.55709231
3327,8613.90921777,1522005300,8660,8610.58173354,8659.99999999,15.71378411,135679.07495882,8634.39856428
3328,8625,1522005600,8640.82566969,8613.93141407,8613.93141407,1.68713783,14553.58326202,8626.19698476
3329,8590.22912323,1522005900,8636.56596522,8575,8625.06658836,5.10566534,43875.73605751,8593.53935985
3330,8592.76976542,1522006200,8600.8419735,8575,8575,2.34678654,20132.61821165,8578.80248949
3331,8629.96426909,1522006500,8629.96426909,8592.57,8600.8419735,12.08595897,103975.65994567,8603.01281874
3332,8600.42770833,1522006800,8636.95131947,8600.42770833,8617.110684,1.55244885,13385.02344372,8621.87726424
3333,8600.02219587,1522007100,8613.97999844,8600.02219587,8613.97999844,1.49864343,12892.96599391,8603.09112616
3334,8588.57862554,1522007400,8610.43388639,8588.53423303,8610.43388639,2.1604364,18571.66589584,8596.25670806
3335,8606.90744514,1522007700,8617.40472545,8588.57862554,8588.57862554,3.04442252,26177.19104187,8598.40934361
3336,8609.97780413,1522008000,8616.98300384,8595.13975177,8606.90744514,1.73160859,14892.58021135,8600.43100811
3337,8595.30425195,1522008300,8612.81126007,8589.13287072,8597.64195925,2.06069247,17728.93546763,8603.38732039
3338,8589.02032809,1522008600,8611.97780413,8587.11068269,8605.54450936,2.15160744,18494.74660758,8595.78111868
3339,8597.266368,1522008900,8607.57570927,8587.54359366,8599.05073248,0.21119938,1816.011433,8598.56422403
3340,8530.04439222,1522009200,8607.28716295,8519.00000008,8607.28716295,12.48906156,106930.24761292,8561.91212599
3341,8530,1522009500,8574.0667109,8530,8540.39809559,2.85923793,24429.86956207,8544.18910219
3342,8548.85527193,1522009800,8548.89966437,8530,8534.87780396,2.11447399,18067.24655898,8544.55843128
3343,8532.84066924,1522010100,8548.89966541,8526.02219587,8547.63264028,1.33099838,11352.64547629,8529.42095714
3344,8542.84656576,1522010400,8567.83040796,8532.86286534,8539.53387566,1.22428003,10475.38503691,8556.3635608
3345,8562.41623912,1522010700,8567.85260383,8549.25596548,8558.67583831,3.93774842,33727.40540429,8565.1498793
3346,8599.51358815,1522011000,8606,8562.99452426,8567.85260383,3.10404121,26604.89015598,8571.04927288
3347,8595,1522011300,8610.69186684,8591.12225373,8606,3.90758696,33584.07906301,8594.58264314
3348,8615.5,1522011600,8621.64017723,8595.28854901,8609.25184423,1.07081721,9227.58732104,8617.33191703
3349,8609.8630603,1522011900,8621.64017722,8606,8619.97780408,3.97848949,34264.43558495,8612.42330062
3350,8593.41350802,1522012200,8611.9518442,8571.08830632,8611.9518442,1.70420977,14652.18795479,8597.64344315
3351,8583.52219686,1522012500,8593.1869398,8579.83106852,8593.1869398,4.24804581,36481.17354764,8587.75427086
3352,8592.08133159,1522012800,8595.85443772,8581.36281119,8592.37619741,0.97897103,8409.63888147,8590.28369969
3353,8582.01641002,1522013100,8595.85443772,8580.5663537,8584.16658884,0.64580023,5549.42191391,8593.09374032
3354,8595.85443748,1522013400,8595.85443772,8578.94550704,8595.85443772,0.66053638,5674.76621293,8591.1486252
3355,8611.95789985,1522013700,8619.38827877,8583.00678081,8590,8.05796793,69324.02276712,8603.16439198
3356,8613.7469987,1522014000,8619.87663455,8605.68097799,8611.95789985,1.99325021,17167.48552253,8612.81009098
3357,8618.87666664,1522014300,8619.87663455,8600.06658762,8614.21311674,3.02860116,26073.40081432,8609.05726336
3358,8613.58056915,1522014600,8617.95789983,8600,8600.11098039,3.33224351,28679.23307384,8606.58381891
3359,8629.99999999,1522014900,8629.99999999,8613.58056915,8617.82472455,2.53370907,21854.53838976,8625.51215864
3360,8645.17634085,1522015200,8645.17634503,8626.55789984,8629.99999999,4.34607144,37551.73725039,8640.38655802
3361,8600.21526743,1522015500,8645.176342,8600.21526743,8645.176342,9.74194977,84135.42827666,8636.40546944
3362,8604.18586577,1522015800,8608.84702107,8576.88712216,8608.84702107,0.80419466,6908.83460839,8590.9978666
3363,8593.81809299,1522016100,8604.09708028,8578.37574484,8604.09708028,0.14611175,1255.33904768,8591.63652262
3364,8603.48047058,1522016400,8603.74682286,8590.81809208,8593.79589681,0.22474102,1931.10983506,8592.60065237
3365,8603.83560638,1522016700,8603.83560639,8601.20263123,8603.4360788,8.91127852,76670.1563929,8603.72125288
3366,8600.20262915,1522017000,8603.83560639,8600.20262915,8603.83560639,1.00719925,8665.35982144,8603.42163821
3367,8599.97999785,1522017300,8600.20262915,8599.97999785,8600.20262901,0.47692433,4101.5977039,8600.10162178
3368,8599.99999982,1522017600,8599.99999982,8590.98549575,8591.25184856,0.22032938,1894.17312217,8597.00654617
3369,8483.04439171,1522017900,8600,8483,8600,15.83375265,134948.75834318,8522.85376222
3370,8425,1522018200,8513.14269139,8411.43458443,8483.02219555,39.80705835,336880.55979883,8462.83482785
3371,8442.88764173,1522018500,8442.88764173,8400,8430.38648809,17.22183327,144997.23435477,8419.38439895
3372,8400.34129201,1522018800,8450.00000002,8400,8442.88764173,10.62305084,89513.8740978,8426.38103177
3373,8416.26776047,1522019100,8425.30526963,8396.39018292,8400,33.67821002,282895.50032023,8399.95653427
3374,8410,1522019400,8425.30526894,8405,8425.30526894,13.57855595,114184.4390441,8409.1739552
3375,8405.93341173,1522019700,8420.834484,8396.90529019,8411.04439175,11.5950371,97496.57189387,8408.47433716
3376,8450.6707026,1522020000,8455,8404.57827836,8405.93341173,14.9216406,125474.3491037,8408.88428204
3377,8423.63430551,1522020300,8444.81127269,8423,8444.81127269,1.33733534,11269.02493722,8426.4765913
3378,8396.79431084,1522020600,8436.63155989,8396.79431084,8427.24316246,12.41271769,104351.42640385,8406.81541383
3379,8439.10743666,1522020900,8462.18227965,8390.00000001,8396.79431084,39.15050152,330616.09963147,8444.7474948
3380,8442.40056409,1522021200,8442.40056409,8416.17319776,8421.01206703,2.57348839,21672.69437383,8421.52405196
3381,8451.00000001,1522021500,8462.18227963,8446.66427711,8446.66427711,3.69523965,31247.12483959,8456.04826728
3382,8460.23061255,1522021800,8467.16544456,8455.00000001,8467.16544456,0.06108976,516.92657745,8461.75492351
3383,8454.81444718,1522022100,8462.15994192,8434.5362483,8449,0.73559885,6220.37361109,8456.20355591
3384,8478.60666284,1522022400,8478.84404193,8438.31089489,8459.4316022,1.15140263,9745.34639729,8463.89103462
3385,8473.70556436,1522022700,8487.0205806,8470,8470,1.7348705,14707.63709974,8477.65703535
3386,8486.87625403,1522023000,8492.72285054,8470.8791896,8488.02864973,3.00110786,25448.39291964,8479.66621221
3387,8470,1522023300,8497.96079172,8470,8492.74504641,7.34678363,62336.92895379,8484.92783961
3388,8448.68845781,1522023600,8488.23637503,8439.91918235,8475.14598141,12.34806619,104634.34192126,8473.74320085
3389,8473.09498758,1522023900,8473.09498758,8452.11084067,8460.63268859,0.72269358,6117.29421657,8464.57528593
3390,8452.8533005,1522024200,8478.11718344,8452.8533005,8461.08430679,3.80486077,32197.57619647,8462.22191632
3391,8423.63430551,1522024500,8459.23000321,8423.63430551,8459.23000321,3.90481111,32998.21215807,8450.65516064
3392,8434.02178453,1522024800,8441.65245353,8416.55502372,8433.21887881,1.69403033,14288.40867642,8434.56485009
3393,8436,1522025100,8448.93018918,8434,8441.56408045,1.1737337,9903.60779168,8437.69569851
3394,8415.02132259,1522025400,8439.34342293,8414.86520775,8436,9.67180845,81463.23237953,8422.75080205
3395,8373.43869856,1522025700,8430.65152462,8351,8416.63187107,40.70943276,341573.11000392,8390.51509309
3396,8395.66394164,1522026000,8398.35635632,8366.85340973,8373.28635784,4.39661967,36851.09879158,8381.68901509
3397,8404,1522026300,8413.37308917,8383.74143156,8394.03919176,0.95763022,8045.17478928,8401.12876689
3398,8417.89066601,1522026600,8436.19550841,8400,8413.11166876,3.82356549,32168.10822853,8413.1181518
3399,8420.08588958,1522026900,8429.98226813,8414.86520773,8417.89066601,2.99696069,25243.92001869,8423.17355143
3400,8410.1751711,1522027200,8435.87402303,8400.26023743,8425.0212056,4.20073962,35389.07481144,8424.4866411
3401,8431.0350148,1522027500,8431.0572107,8406.69941069,8420.15848557,2.44478716,20587.72185967,8421.06920247
3402,8416.63876127,1522027800,8420,8410.24176197,8420,2.96638116,24962.62499257,8415.17783661
3403,8414.29663146,1522028100,8426.73699589,8385.00000001,8417,4.34618533,36583.13465112,8417.2974398
3404,8404.75728376,1522028400,8414.27443369,8391.21097942,8414.27443369,1.98385233,16673.95923768,8404.83890133
3405,8394.62200573,1522028700,8414.1233779,8385.0439807,8391.11963595,0.13763048,1155.12037718,8392.91105564
3406,8408.81601961,1522029000,8414.18734602,8395.7996958,8395.7996958,1.15125491,9674.40596747,8403.35696589
3407,8410.41920765,1522029300,8413.92536202,8396.45436752,8399.05900487,0.30231356,2540.03253122,8401.98015339
3408,8423,1522029600,8430.99999972,8399.77128105,8399.77128105,4.00692385,33709.93821079,8412.92210002
3409,8431,1522029900,8441.93325324,8423,8428.53752339,1.16999791,9868.18257519,8434.35914786
3410,8412.14747087,1522030200,8432.06529671,8399.72415553,8432.06529671,2.05898148,17325.88901821,8414.78623606
3411,8393.4166854,1522030500,8411.84571769,8346.082635,8411.84571769,82.87832829,693951.62397414,8373.13732422
3412,8427.65827451,1522030800,8431.02355804,8395.55100456,8400.33,2.30530459,19413.88814192,8421.39829423
3413,8420.70011125,1522031100,8431.0235577,8404.82884211,8431.02355601,4.76201007,40088.14570842,8418.32443005
3414,8410,1522031400,8420.70010103,8409,8409,0.13678373,1150.83169464,8413.51302998
3415,8400,1522031700,8420.7000908,8400,8420.7000908,0.32271703,2713.95056883,8409.69120482
3416,8404.32918533,1522032000,8427.90478931,8400,8407.99999959,2.59333471,21828.928168,8417.32001805
3417,8411.18364322,1522032300,8422.85701232,8409.10224358,8417.89754973,1.36395451,11479.02709243,8415.989689
3418,8400.31558439,1522032600,8423.20102342,8400,8422.54914378,7.64020117,64248.13885635,8409.22083421
3419,8424.41131491,1522032900,8449.37316823,8400.29099576,8400.31558439,8.81253303,74167.67247248,8416.15823963
3420,8452.42602062,1522033200,8452.42602062,8424,8424,4.79878729,40482.88292053,8436.0652961
3421,8460.02178452,1522033500,8476.43412616,8444.05558366,8452.42602062,13.11303197,110997.50499724,8464.67127138
3422,8460,1522033800,8475,8460,8468.38833582,1.68811144,14288.08127237,8463.94434266
3423,8440.67922209,1522034100,8466.89025468,8440.52996059,8460,1.74963622,14785.38498774,8450.54807321
3424,8442.11011699,1522034400,8460.47145849,8440,8450,3.88254818,32777.88618406,8442.36430932
3425,8432.08943063,1522034700,8460.40487007,8432.08943063,8460.40487007,2.51326273,21229.66909775,8447.05523395
3426,8441.52990909,1522035000,8446.81967655,8430,8442.87956845,1.58817614,13389.60110435,8430.80359106
3427,8430.53907253,1522035300,8440.29094002,8430.04310711,8440.29094002,1.62998571,13755.0698031,8438.76711232
3428,8410.11015665,1522035600,8439.93510839,8410.11015665,8439.93510839,6.76647047,57009.06697639,8425.22955345
3429,8437.47644569,1522035900,8440,8410.00000001,8410.17592157,2.34902689,19783.6355932,8422.05582125
3430,8415.59995972,1522036200,8432.55545549,8410,8423.28710591,0.86168617,7254.89472445,8419.41646162
3431,8421.46020274,1522036500,8439.23321358,8411,8421.16758084,2.43739147,20524.84991842,8420.82618694
3432,8430.21055999,1522036800,8438.21442989,8420,8430.29878193,0.21804865,1837.72444645,8428.047807
3433,8444,1522037100,8455,8434.25356271,8440,0.29232114,2469.09519322,8446.51602422
3434,8444,1522037400,8454.3092616,8444,8448.77366555,0.19820762,1674.65251509,8448.98150278
3435,8444.10335143,1522037700,8455,8444.02219587,8453.24977222,0.27514772,2325.91190053,8453.32064004
3436,8463.21840111,1522038000,8463.60920189,8447.0230072,8455,0.45131679,3815.44680387,8454.03248542
3437,8460.04398039,1522038300,8480.63919434,8450.71369845,8463.06564704,2.27643106,19265.3967843,8462.98274646
3438,8450.02178452,1522038600,8474.62618008,8449.74256215,8454.86599586,0.53170493,4499.2275751,8461.88801579
3439,8449.67679724,1522038900,8460.1225791,8449.67679723,8460.1225791,1.13241107,9573.39767279,8453.99513164
3440,8438.64379319,1522039200,8449.67679724,8436.28926494,8449.67679723,3.16205801,26704.28774757,8445.22385836
3441,8453.24342291,1522039500,8454.10831095,8433.70000001,8449.11255083,1.36545868,11526.48754013,8441.47663269
3442,8441.17557951,1522039800,8459.8224893,8429.63287892,8440.35828916,4.41629648,37328.18651649,8452.3733145
3443,8431.16671023,1522040100,8443.7,8430.33455188,8443.7,0.39805111,3359.4027589,8439.62665724
3444,8432.34963866,1522040400,8440,8430.7,8439.91470718,1.12497021,9486.34507003,8432.53002231
3445,8457.34680118,1522040700,8458.53782205,8440,8440,1.41426388,11953.19395009,8451.88378147
3446,8457.6466852,1522041000,8462.92197177,8445.53778317,8457.3467976,1.32316288,11186.71796447,8454.52826221
3447,8445,1522041300,8457.62449036,8443.6510441,8457.62449036,1.66305224,14051.4957009,8449.22087408
3448,8443.6360323,1522041600,8455.39999976,8443.63603229,8455.39999976,2.34941414,19838.91800331,8444.19792387
3449,8459.78009792,1522041900,8459.78009792,8443.63603229,8444.02135063,0.50343113,4254.45521147,8450.91802622
3450,8468.87815689,1522042200,8468.90035276,8450.76851778,8459.69213714,0.39948015,3379.84903475,8460.61821784
3451,8479.29280263,1522042500,8484.05458844,8450.98308112,8458.61796936,0.74565559,6319.41746405,8474.98167894
3452,8474.99058711,1522042800,8479.29280197,8461.80208342,8470.2638855,1.4301039,12107.7418435,8466.33719654
3453,8471.20493054,1522043100,8479.18181943,8469,8474.99058692,2.02982142,17207.46075009,8477.32740454
3454,8470.02360452,1522043400,8479.18181943,8469.34978642,8479.18181942,0.65150683,5519.7761182,8472.32272024
3455,8458.29621206,1522043700,8479.18181943,8458.29621206,8478.72434432,1.79195321,15185.33045619,8474.17799273
3456,8432.65038568,1522044000,8466.06496732,8426.06934536,8453.66445524,3.05305943,25778.17171337,8443.39008277
3457,8447.81903706,1522044300,8449.11119318,8432.71615059,8444.04358165,0.55125131,4652.37015627,8439.65369674
3458,8442.5797054,1522044600,8447.398893,8434.58268797,8434.58268797,2.59314013,21879.35909801,8437.39944667
3459,8435.43070623,1522044900,8450.68893899,8434,8444.398893,4.1855995,35337.00022766,8442.51826474
3460,8434.1532643,1522045200,8449.93464225,8434.04398042,8437.22744962,1.09076633,9213.30286784,8446.63299044
3461,8449.99999753,1522045500,8450,8437.9590719,8449.08176892,2.5506025,21538.58875118,8444.51017012
3462,8450,1522045800,8450,8436.73685302,8445,4.32179127,36504.43972441,8446.59944079
3463,8438.20276359,1522046100,8450.75378,8437.58796078,8450,2.12111556,17915.96689978,8446.48317972
3464,8447.67934148,1522046400,8449.23242877,8434.02132257,8438.31250889,1.1710224,9882.60363208,8439.29512542
3465,8430.20888127,1522046700,8447.50475512,8429,8447.50475512,1.37863407,11625.37698194,8432.5327764
3466,8444.03669984,1522047000,8444.99708312,8430.20888137,8441.78971509,1.38309586,11667.81171359,8436.01087316
3467,8440.1705324,1522047300,8450.19999999,8432.07172856,8432.07172856,5.53571492,46747.68252737,8444.7416825
3468,8434.42383847,1522047600,8448.99890109,8434.29230865,8448.99890109,0.14535183,1227.42791243,8444.53016132
3469,8420.02178452,1522047900,8445.03561673,8420,8435.68149037,10.83524963,91295.56128556,8425.7921509
3470,8430,1522048200,8437.62714815,8420,8429.99999163,1.90971515,16092.3742151,8426.5835222
3471,8420,1522048500,8435.97821528,8420,8435.97821528,0.27740811,2337.90539055,8427.67498958
3472,8383.56506052,1522048800,8428.23827122,8383.56506051,8421,13.69313437,115003.21516917,8398.60415166
3473,8413.70248769,1522049100,8413.70248769,8383.56506052,8388,3.99465312,33507.7809781,8388.1578629
3474,8409.1311164,1522049400,8423.88901789,8394.43490347,8414.41450515,5.93143088,49897.50878908,8412.38982609
3475,8412.60188231,1522049700,8422.66911828,8401.10834344,8409.1311164,5.59264401,47041.0726102,8411.24028743
3476,8405.94,1522050000,8414.14228562,8400,8401.30810633,11.43086416,96048.902621,8402.59330148
3477,8413.1089226,1522050300,8419.9560196,8405.94,8413.25479294,3.16576509,26636.84845971,8414.03190143
3478,8417.87176786,1522050600,8423.91121372,8412.13055535,8419.39148328,1.42527752,11998.36222984,8418.26385492
3479,8418.14258792,1522050900,8418.84462891,8412,8418.84462891,1.3328489,11214.32208764,8413.79850907
3480,8418.29425701,1522051200,8418.95601961,8412,8412,0.27807854,2339.72723833,8413.90794964
3481,8412.79817824,1522051500,8418.93423509,8412.02219588,8413.06658764,0.47430454,3992.58087775,8417.75808799
3482,8415,1522051800,8419,8412.31074226,8412.81950083,1.30327987,10966.06696461,8414.20727584
3483,8411.52111894,1522052100,8416.8511803,8410.0522,8415.77599868,7.23116588,60828.56509404,8411.99968352
3484,8411,1522052400,8414.84627412,8411,8414.84627412,0.55188885,4642.40111136,8411.84073815
3485,8409.34921447,1522052700,8413.22272549,8400.78998839,8413.22272549,3.98869252,33545.29886759,8410.09897338
3486,8401.35704037,1522053000,8414.522,8401.35704037,8409.8868027,8.89416751,74747.60783106,8404.11514029
3487,8411.79020356,1522053300,8412.7949827,8400.5680494,8401.35704037,0.44668542,3756.18746234,8409.02186228
3488,8414.27948597,1522053600,8414.49980413,8400.5680494,8411.11364284,0.61752662,5193.56766186,8410.27332856
3489,8407,1522053900,8413.88282952,8405.00000001,8413.88282952,2.2557509,18972.91203762,8410.90744444
3490,8390.26813322,1522054200,8411.53675469,8390,8411.53675469,1.17632814,9877.80899373,8397.15438052
3491,8393.70059142,1522054500,8394.18124705,8370.95560656,8390.2237406,6.24678217,52324.94221378,8376.30331742
3492,8356.8,1522054800,8386.00399033,8356.8,8380.00000091,2.49409135,20878.71015431,8371.26922167
3493,8340.00000001,1522055100,8357.65827448,8327.11246782,8357.65827448,20.13203555,167813.49830749,8335.6448428
3494,8340.79752485,1522055400,8354.59531077,8330,8340.00000001,12.53008326,104518.8747806,8341.43497787
3495,8344.04356905,1522055700,8359.94010841,8340.00000024,8345.02178452,1.301987,10876.41731271,8353.70653678
3496,8300.04356906,1522056000,8350.93469683,8284,8350.93469683,41.72518296,346752.53852977,8310.38988761
3497,8265.52199999,1522056300,8315.17410265,8261.00000001,8301.0439804,130.41934046,1079099.798018,8274.07801796
3498,8264.99999999,1522056600,8281.05759355,8236.81120046,8265.522,44.85814259,370463.83562479,8258.56386901
3499,8285.96716892,1522056900,8293.20659785,8259.3289993,8265,13.20364938,109366.55594459,8283.05514612
3500,8319.9782144,1522057200,8325.30713864,8277.0644297,8277.0644297,16.6090739,137861.55234152,8300.37563632
3501,8305.19107627,1522057500,8319.9782144,8301.12449726,8310,6.19782392,51489.63478088,8307.69564374
3502,8319.31644464,1522057800,8319.91285683,8293.33352588,8309.02178452,5.03329285,41822.57931217,8309.18854883
